Year,Age,Sex,Immigrations,Emigrations,Migration_balance,MaleBirths,FemaleBirths,TotalBirths,Deaths,Population,GDP_per_capita,Health_expenditure_pct_GDP,Unemployment
1993,46,Female,0.0,0.0,0.0,62.0,58.0,120.0,970.0,473918.0,25616.6508772405,0.0,9.32
1993,46,Male,0.0,0.0,0.0,0.0,0.0,0.0,1977.0,492505.0,25616.6508772405,0.0,6.461
1993,47,Female,0.0,0.0,0.0,28.0,36.0,64.0,868.0,419103.0,25616.6508772405,0.0,9.32
1993,47,Male,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,436049.0,25616.6508772405,0.0,6.461
1993,48,Female,0.0,0.0,0.0,8.0,10.0,18.0,1156.0,377020.0,25616.6508772405,0.0,9.32
1993,48,Male,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,386900.0,25616.6508772405,0.0,6.461
1993,49,Female,0.0,0.0,0.0,12.0,10.0,22.0,1398.0,503137.0,25616.6508772405,0.0,9.32
1993,49,Male,0.0,0.0,0.0,0.0,0.0,0.0,2936.0,517164.0,25616.6508772405,0.0,6.461
1993,50,Female,0.0,0.0,0.0,0.0,0.0,0.0,1489.0,512112.0,25616.6508772405,0.0,9.32
1993,50,Male,0.0,0.0,0.0,0.0,0.0,0.0,3139.0,529975.0,25616.6508772405,0.0,6.461
1993,51,Female,0.0,0.0,0.0,0.0,0.0,0.0,1877.0,499497.0,25616.6508772405,0.0,9.32
1993,51,Male,0.0,0.0,0.0,0.0,0.0,0.0,3688.0,516561.0,25616.6508772405,0.0,6.461
1993,52,Female,0.0,0.0,0.0,0.0,0.0,0.0,2096.0,608170.0,25616.6508772405,0.0,9.32
1993,52,Male,0.0,0.0,0.0,0.0,0.0,0.0,4446.0,624115.0,25616.6508772405,0.0,6.461
1993,53,Female,0.0,0.0,0.0,0.0,0.0,0.0,2293.0,646861.0,25616.6508772405,0.0,9.32
1993,53,Male,0.0,0.0,0.0,0.0,0.0,0.0,5240.0,660324.0,25616.6508772405,0.0,6.461
1993,54,Female,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,638737.0,25616.6508772405,0.0,9.32
1993,54,Male,0.0,0.0,0.0,0.0,0.0,0.0,5381.0,648605.0,25616.6508772405,0.0,6.461
1993,55,Female,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,599958.0,25616.6508772405,0.0,9.32
1993,55,Male,0.0,0.0,0.0,0.0,0.0,0.0,5350.0,606592.0,25616.6508772405,0.0,6.461
1993,56,Female,0.0,0.0,0.0,0.0,0.0,0.0,2623.0,564689.0,25616.6508772405,0.0,9.32
1993,56,Male,0.0,0.0,0.0,0.0,0.0,0.0,5760.0,567743.0,25616.6508772405,0.0,6.461
1993,57,Female,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,557100.0,25616.6508772405,0.0,9.32
1993,57,Male,0.0,0.0,0.0,0.0,0.0,0.0,6337.0,553712.0,25616.6508772405,0.0,6.461
1993,58,Female,0.0,0.0,0.0,0.0,0.0,0.0,3083.0,543847.0,25616.6508772405,0.0,9.32
1993,58,Male,0.0,0.0,0.0,0.0,0.0,0.0,6835.0,536759.0,25616.6508772405,0.0,6.461
1993,59,Female,0.0,0.0,0.0,0.0,0.0,0.0,2862.0,511014.0,25616.6508772405,0.0,9.32
1993,59,Male,0.0,0.0,0.0,0.0,0.0,0.0,6389.0,501686.0,25616.6508772405,0.0,6.461
1993,60,Female,0.0,0.0,0.0,0.0,0.0,0.0,2910.0,417282.0,25616.6508772405,0.0,9.32
1993,60,Male,0.0,0.0,0.0,0.0,0.0,0.0,6385.0,404635.0,25616.6508772405,0.0,6.461
1993,61,Female,0.0,0.0,0.0,0.0,0.0,0.0,3292.0,420394.0,25616.6508772405,0.0,9.32
1993,61,Male,0.0,0.0,0.0,0.0,0.0,0.0,6971.0,400809.0,25616.6508772405,0.0,6.461
1993,62,Female,0.0,0.0,0.0,0.0,0.0,0.0,3823.0,433157.0,25616.6508772405,0.0,9.32
1993,62,Male,0.0,0.0,0.0,0.0,0.0,0.0,8096.0,406464.0,25616.6508772405,0.0,6.461
1993,63,Female,0.0,0.0,0.0,0.0,0.0,0.0,4378.0,462441.0,25616.6508772405,0.0,9.32
1993,63,Male,0.0,0.0,0.0,0.0,0.0,0.0,8865.0,425285.0,25616.6508772405,0.0,6.461
1993,64,Female,0.0,0.0,0.0,0.0,0.0,0.0,4696.0,453333.0,25616.6508772405,0.0,9.32
1993,64,Male,0.0,0.0,0.0,0.0,0.0,0.0,9487.0,409418.0,25616.6508772405,0.0,6.461
1993,65,Female,0.0,0.0,0.0,0.0,0.0,0.0,5074.0,455689.0,25616.6508772405,0.0,9.32
1993,65,Male,0.0,0.0,0.0,0.0,0.0,0.0,9290.0,402261.0,25616.6508772405,0.0,6.461
1993,66,Female,0.0,0.0,0.0,0.0,0.0,0.0,5457.0,439474.0,25616.6508772405,0.0,9.32
1993,66,Male,0.0,0.0,0.0,0.0,0.0,0.0,9276.0,354428.0,25616.6508772405,0.0,6.461
1993,67,Female,0.0,0.0,0.0,0.0,0.0,0.0,6339.0,451334.0,25616.6508772405,0.0,9.32
1993,67,Male,0.0,0.0,0.0,0.0,0.0,0.0,9099.0,325285.0,25616.6508772405,0.0,6.461
1993,68,Female,0.0,0.0,0.0,0.0,0.0,0.0,6983.0,461102.0,25616.6508772405,0.0,9.32
1993,68,Male,0.0,0.0,0.0,0.0,0.0,0.0,9205.0,305336.0,25616.6508772405,0.0,6.461
1993,69,Female,0.0,0.0,0.0,0.0,0.0,0.0,7548.0,444308.0,25616.6508772405,0.0,9.32
1993,69,Male,0.0,0.0,0.0,0.0,0.0,0.0,8856.0,261966.0,25616.6508772405,0.0,6.461
1993,70,Female,0.0,0.0,0.0,0.0,0.0,0.0,8476.0,437610.0,25616.6508772405,0.0,9.32
1993,70,Male,0.0,0.0,0.0,0.0,0.0,0.0,9693.0,250296.0,25616.6508772405,0.0,6.461
1993,71,Female,0.0,0.0,0.0,0.0,0.0,0.0,10183.0,452388.0,25616.6508772405,0.0,9.32
1993,71,Male,0.0,0.0,0.0,0.0,0.0,0.0,11187.0,258127.0,25616.6508772405,0.0,6.461
1993,72,Female,0.0,0.0,0.0,0.0,0.0,0.0,11630.0,471518.0,25616.6508772405,0.0,9.32
1993,72,Male,0.0,0.0,0.0,0.0,0.0,0.0,11828.0,257611.0,25616.6508772405,0.0,6.461
1993,73,Female,0.0,0.0,0.0,0.0,0.0,0.0,12412.0,460993.0,25616.6508772405,0.0,9.32
1993,73,Male,0.0,0.0,0.0,0.0,0.0,0.0,11908.0,241390.0,25616.6508772405,0.0,6.461
1993,74,Female,0.0,0.0,0.0,0.0,0.0,0.0,7908.0,340490.0,25616.6508772405,0.0,9.32
1993,74,Male,0.0,0.0,0.0,0.0,0.0,0.0,7495.0,176237.0,25616.6508772405,0.0,6.461
1993,75,Female,0.0,0.0,0.0,0.0,0.0,0.0,7211.0,216847.0,25616.6508772405,0.0,9.32
1993,75,Male,0.0,0.0,0.0,0.0,0.0,0.0,6576.0,109375.0,25616.6508772405,0.0,6.461
1993,76,Female,0.0,0.0,0.0,0.0,0.0,0.0,8415.0,202549.0,25616.6508772405,0.0,9.32
1993,76,Male,0.0,0.0,0.0,0.0,0.0,0.0,7211.0,101169.0,25616.6508772405,0.0,6.461
1993,77,Female,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,217324.0,25616.6508772405,0.0,9.32
1993,77,Male,0.0,0.0,0.0,0.0,0.0,0.0,8420.0,104197.0,25616.6508772405,0.0,6.461
1993,78,Female,0.0,0.0,0.0,0.0,0.0,0.0,16273.0,277737.0,25616.6508772405,0.0,9.32
1993,78,Male,0.0,0.0,0.0,0.0,0.0,0.0,12374.0,127475.0,25616.6508772405,0.0,6.461
1993,79,Female,0.0,0.0,0.0,0.0,0.0,0.0,18759.0,341694.0,25616.6508772405,0.0,9.32
1993,79,Male,0.0,0.0,0.0,0.0,0.0,0.0,13755.0,151321.0,25616.6508772405,0.0,6.461
1993,80,Female,0.0,0.0,0.0,0.0,0.0,0.0,20480.0,327198.0,25616.6508772405,0.0,9.32
1993,80,Male,0.0,0.0,0.0,0.0,0.0,0.0,14394.0,142594.0,25616.6508772405,0.0,6.461
1993,81,Female,0.0,0.0,0.0,0.0,0.0,0.0,21431.0,308880.0,25616.6508772405,0.0,9.32
1993,81,Male,0.0,0.0,0.0,0.0,0.0,0.0,14061.0,130759.0,25616.6508772405,0.0,6.461
1993,82,Female,0.0,0.0,0.0,0.0,0.0,0.0,22002.0,270585.0,25616.6508772405,0.0,9.32
1993,82,Male,0.0,0.0,0.0,0.0,0.0,0.0,13109.0,110362.0,25616.6508772405,0.0,6.461
1993,83,Female,0.0,0.0,0.0,0.0,0.0,0.0,22977.0,252813.0,25616.6508772405,0.0,9.32
1993,83,Male,0.0,0.0,0.0,0.0,0.0,0.0,13152.0,97406.0,25616.6508772405,0.0,6.461
1993,84,Female,0.0,0.0,0.0,0.0,0.0,0.0,23260.0,229238.0,25616.6508772405,0.0,9.32
1993,84,Male,0.0,0.0,0.0,0.0,0.0,0.0,12601.0,85278.0,25616.6508772405,0.0,6.461
1993,85,Female,0.0,0.0,0.0,0.0,0.0,0.0,22715.0,983628.0,25616.6508772405,0.0,9.32
1993,85,Male,0.0,0.0,0.0,0.0,0.0,0.0,11715.0,323998.0,25616.6508772405,0.0,6.461
1993,86,Female,0.0,0.0,0.0,0.0,0.0,0.0,22017.0,0.0,25616.6508772405,0.0,9.32
1993,86,Male,0.0,0.0,0.0,0.0,0.0,0.0,10611.0,0.0,25616.6508772405,0.0,6.461
1993,87,Female,0.0,0.0,0.0,0.0,0.0,0.0,20122.0,0.0,25616.6508772405,0.0,9.32
1993,87,Male,0.0,0.0,0.0,0.0,0.0,0.0,9333.0,0.0,25616.6508772405,0.0,6.461
1993,88,Female,0.0,0.0,0.0,0.0,0.0,0.0,18257.0,0.0,25616.6508772405,0.0,9.32
1993,88,Male,0.0,0.0,0.0,0.0,0.0,0.0,8042.0,0.0,25616.6508772405,0.0,6.461
1993,89,Female,0.0,0.0,0.0,0.0,0.0,0.0,16087.0,0.0,25616.6508772405,0.0,9.32
1993,89,Male,0.0,0.0,0.0,0.0,0.0,0.0,6693.0,0.0,25616.6508772405,0.0,6.461
1993,90,Female,0.0,0.0,0.0,0.0,0.0,0.0,14605.0,0.0,25616.6508772405,0.0,9.32
1993,90,Male,0.0,0.0,0.0,0.0,0.0,0.0,5585.0,0.0,25616.6508772405,0.0,6.461
1993,91,Female,0.0,0.0,0.0,0.0,0.0,0.0,12450.0,0.0,25616.6508772405,0.0,9.32
1993,91,Male,0.0,0.0,0.0,0.0,0.0,0.0,4439.0,0.0,25616.6508772405,0.0,6.461
1993,92,Female,0.0,0.0,0.0,0.0,0.0,0.0,9995.0,0.0,25616.6508772405,0.0,9.32
1993,92,Male,0.0,0.0,0.0,0.0,0.0,0.0,3241.0,0.0,25616.6508772405,0.0,6.461
1993,93,Female,0.0,0.0,0.0,0.0,0.0,0.0,7687.0,0.0,25616.6508772405,0.0,9.32
1993,93,Male,0.0,0.0,0.0,0.0,0.0,0.0,2480.0,0.0,25616.6508772405,0.0,6.461
1993,94,Female,0.0,0.0,0.0,0.0,0.0,0.0,6165.0,0.0,25616.6508772405,0.0,9.32
1993,94,Male,0.0,0.0,0.0,0.0,0.0,0.0,1731.0,0.0,25616.6508772405,0.0,6.461
1993,95,Female,0.0,0.0,0.0,0.0,0.0,0.0,4512.0,0.0,25616.6508772405,0.0,9.32
1993,95,Male,0.0,0.0,0.0,0.0,0.0,0.0,1147.0,0.0,25616.6508772405,0.0,6.461
1993,96,Female,0.0,0.0,0.0,0.0,0.0,0.0,3344.0,0.0,25616.6508772405,0.0,9.32
1993,96,Male,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,25616.6508772405,0.0,6.461
1993,97,Female,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,0.0,25616.6508772405,0.0,9.32
1993,97,Male,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,25616.6508772405,0.0,6.461
1993,98,Female,0.0,0.0,0.0,0.0,0.0,0.0,1571.0,0.0,25616.6508772405,0.0,9.32
1993,98,Male,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,25616.6508772405,0.0,6.461
1993,99,Female,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,25616.6508772405,0.0,9.32
1993,99,Male,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,25616.6508772405,0.0,6.461
1993,100,Female,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,0.0,25616.6508772405,0.0,9.32
1993,100,Male,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,25616.6508772405,0.0,6.461
1994,0,Female,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373952.0,27201.9593555204,0.0,10.316
1994,0,Male,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395665.0,27201.9593555204,0.0,7.542
1994,1,Female,0.0,0.0,0.0,0.0,0.0,0.0,214.0,390613.0,27201.9593555204,0.0,10.316
1994,1,Male,0.0,0.0,0.0,0.0,0.0,0.0,223.0,412203.0,27201.9593555204,0.0,7.542
1994,2,Female,0.0,0.0,0.0,0.0,0.0,0.0,123.0,401033.0,27201.9593555204,0.0,10.316
1994,2,Male,0.0,0.0,0.0,0.0,0.0,0.0,164.0,421326.0,27201.9593555204,0.0,7.542
1994,3,Female,0.0,0.0,0.0,0.0,0.0,0.0,108.0,416424.0,27201.9593555204,0.0,10.316
1994,3,Male,0.0,0.0,0.0,0.0,0.0,0.0,125.0,438595.0,27201.9593555204,0.0,7.542
1994,4,Female,0.0,0.0,0.0,0.0,0.0,0.0,79.0,457966.0,27201.9593555204,0.0,10.316
1994,4,Male,0.0,0.0,0.0,0.0,0.0,0.0,117.0,482814.0,27201.9593555204,0.0,7.542
1994,5,Female,0.0,0.0,0.0,0.0,0.0,0.0,68.0,453012.0,27201.9593555204,0.0,10.316
1994,5,Male,0.0,0.0,0.0,0.0,0.0,0.0,98.0,475809.0,27201.9593555204,0.0,7.542
1994,6,Female,0.0,0.0,0.0,0.0,0.0,0.0,54.0,464102.0,27201.9593555204,0.0,10.316
1994,6,Male,0.0,0.0,0.0,0.0,0.0,0.0,96.0,489809.0,27201.9593555204,0.0,7.542
1994,7,Female,0.0,0.0,0.0,0.0,0.0,0.0,59.0,451996.0,27201.9593555204,0.0,10.316
1994,7,Male,0.0,0.0,0.0,0.0,0.0,0.0,90.0,478554.0,27201.9593555204,0.0,7.542
1994,8,Female,0.0,0.0,0.0,0.0,0.0,0.0,57.0,445242.0,27201.9593555204,0.0,10.316
1994,8,Male,0.0,0.0,0.0,0.0,0.0,0.0,62.0,468521.0,27201.9593555204,0.0,7.542
1994,9,Female,0.0,0.0,0.0,0.0,0.0,0.0,55.0,429863.0,27201.9593555204,0.0,10.316
1994,9,Male,0.0,0.0,0.0,0.0,0.0,0.0,80.0,452148.0,27201.9593555204,0.0,7.542
1994,10,Female,0.0,0.0,0.0,0.0,0.0,0.0,60.0,427643.0,27201.9593555204,0.0,10.316
1994,10,Male,0.0,0.0,0.0,0.0,0.0,0.0,71.0,451108.0,27201.9593555204,0.0,7.542
1994,11,Female,0.0,0.0,0.0,0.0,0.0,0.0,60.0,431500.0,27201.9593555204,0.0,10.316
1994,11,Male,0.0,0.0,0.0,0.0,0.0,0.0,86.0,454717.0,27201.9593555204,0.0,7.542
1994,12,Female,0.0,0.0,0.0,0.0,0.0,0.0,44.0,442873.0,27201.9593555204,0.0,10.316
1994,12,Male,0.0,0.0,0.0,0.0,0.0,0.0,83.0,467192.0,27201.9593555204,0.0,7.542
1994,13,Female,0.0,0.0,0.0,0.0,0.0,0.0,68.0,442162.0,27201.9593555204,0.0,10.316
1994,13,Male,0.0,0.0,0.0,0.0,0.0,0.0,93.0,464440.0,27201.9593555204,0.0,7.542
1994,14,Female,0.0,0.0,0.0,0.0,0.0,0.0,62.0,445109.0,27201.9593555204,0.0,10.316
1994,14,Male,0.0,0.0,0.0,0.0,0.0,0.0,98.0,467944.0,27201.9593555204,0.0,7.542
1994,15,Female,0.0,0.0,0.0,184.0,177.0,361.0,100.0,421321.0,27201.9593555204,0.0,10.316
1994,15,Male,0.0,0.0,0.0,0.0,0.0,0.0,170.0,445167.0,27201.9593555204,0.0,7.542
1994,16,Female,0.0,0.0,0.0,633.0,573.0,1206.0,130.0,415903.0,27201.9593555204,0.0,10.316
1994,16,Male,0.0,0.0,0.0,0.0,0.0,0.0,259.0,441438.0,27201.9593555204,0.0,7.542
1994,17,Female,0.0,0.0,0.0,1544.0,1382.0,2926.0,117.0,414131.0,27201.9593555204,0.0,10.316
1994,17,Male,0.0,0.0,0.0,0.0,0.0,0.0,279.0,439648.0,27201.9593555204,0.0,7.542
1994,18,Female,0.0,0.0,0.0,2942.0,2852.0,5794.0,160.0,411641.0,27201.9593555204,0.0,10.316
1994,18,Male,0.0,0.0,0.0,0.0,0.0,0.0,459.0,435767.0,27201.9593555204,0.0,7.542
1994,19,Female,0.0,0.0,0.0,5335.0,4967.0,10302.0,143.0,404639.0,27201.9593555204,0.0,10.316
1994,19,Male,0.0,0.0,0.0,0.0,0.0,0.0,504.0,427665.0,27201.9593555204,0.0,7.542
1994,20,Female,0.0,0.0,0.0,8080.0,7574.0,15654.0,156.0,420565.0,27201.9593555204,0.0,10.316
1994,20,Male,0.0,0.0,0.0,0.0,0.0,0.0,490.0,439552.0,27201.9593555204,0.0,7.542
1994,21,Female,0.0,0.0,0.0,10554.0,10115.0,20669.0,132.0,433868.0,27201.9593555204,0.0,10.316
1994,21,Male,0.0,0.0,0.0,0.0,0.0,0.0,491.0,453808.0,27201.9593555204,0.0,7.542
1994,22,Female,0.0,0.0,0.0,13589.0,12668.0,26257.0,186.0,483868.0,27201.9593555204,0.0,10.316
1994,22,Male,0.0,0.0,0.0,0.0,0.0,0.0,540.0,509886.0,27201.9593555204,0.0,7.542
1994,23,Female,0.0,0.0,0.0,16797.0,16034.0,32831.0,170.0,543022.0,27201.9593555204,0.0,10.316
1994,23,Male,0.0,0.0,0.0,0.0,0.0,0.0,564.0,575003.0,27201.9593555204,0.0,7.542
1994,24,Female,0.0,0.0,0.0,19776.0,18638.0,38414.0,211.0,571280.0,27201.9593555204,0.0,10.316
1994,24,Male,0.0,0.0,0.0,0.0,0.0,0.0,644.0,609939.0,27201.9593555204,0.0,7.542
1994,25,Female,0.0,0.0,0.0,23821.0,22453.0,46274.0,210.0,619277.0,27201.9593555204,0.0,10.316
1994,25,Male,0.0,0.0,0.0,0.0,0.0,0.0,686.0,664190.0,27201.9593555204,0.0,7.542
1994,26,Female,0.0,0.0,0.0,27471.0,26080.0,53551.0,246.0,652568.0,27201.9593555204,0.0,10.316
1994,26,Male,0.0,0.0,0.0,0.0,0.0,0.0,671.0,701488.0,27201.9593555204,0.0,7.542
1994,27,Female,0.0,0.0,0.0,30382.0,28920.0,59302.0,223.0,673083.0,27201.9593555204,0.0,10.316
1994,27,Male,0.0,0.0,0.0,0.0,0.0,0.0,766.0,722316.0,27201.9593555204,0.0,7.542
1994,28,Female,0.0,0.0,0.0,33255.0,30961.0,64216.0,268.0,692642.0,27201.9593555204,0.0,10.316
1994,28,Male,0.0,0.0,0.0,0.0,0.0,0.0,766.0,746385.0,27201.9593555204,0.0,7.542
1994,29,Female,0.0,0.0,0.0,33334.0,31339.0,64673.0,298.0,695685.0,27201.9593555204,0.0,10.316
1994,29,Male,0.0,0.0,0.0,0.0,0.0,0.0,815.0,755853.0,27201.9593555204,0.0,7.542
1994,30,Female,0.0,0.0,0.0,32272.0,30680.0,62952.0,388.0,710111.0,27201.9593555204,0.0,10.316
1994,30,Male,0.0,0.0,0.0,0.0,0.0,0.0,912.0,768415.0,27201.9593555204,0.0,7.542
1994,31,Female,0.0,0.0,0.0,28779.0,27000.0,55779.0,340.0,706584.0,27201.9593555204,0.0,10.316
1994,31,Male,0.0,0.0,0.0,0.0,0.0,0.0,925.0,763192.0,27201.9593555204,0.0,7.542
1994,32,Female,0.0,0.0,0.0,24321.0,22973.0,47294.0,398.0,686865.0,27201.9593555204,0.0,10.316
1994,32,Male,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,737993.0,27201.9593555204,0.0,7.542
1994,33,Female,0.0,0.0,0.0,20628.0,19208.0,39836.0,422.0,680596.0,27201.9593555204,0.0,10.316
1994,33,Male,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,724159.0,27201.9593555204,0.0,7.542
1994,34,Female,0.0,0.0,0.0,16411.0,15684.0,32095.0,450.0,662389.0,27201.9593555204,0.0,10.316
1994,34,Male,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,705930.0,27201.9593555204,0.0,7.542
1994,35,Female,0.0,0.0,0.0,12958.0,12123.0,25081.0,459.0,642780.0,27201.9593555204,0.0,10.316
1994,35,Male,0.0,0.0,0.0,0.0,0.0,0.0,1151.0,684024.0,27201.9593555204,0.0,7.542
1994,36,Female,0.0,0.0,0.0,9738.0,9237.0,18975.0,532.0,610665.0,27201.9593555204,0.0,10.316
1994,36,Male,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,651257.0,27201.9593555204,0.0,7.542
1994,37,Female,0.0,0.0,0.0,7367.0,6984.0,14351.0,524.0,601171.0,27201.9593555204,0.0,10.316
1994,37,Male,0.0,0.0,0.0,0.0,0.0,0.0,1269.0,639513.0,27201.9593555204,0.0,7.542
1994,38,Female,0.0,0.0,0.0,5255.0,5167.0,10422.0,562.0,589550.0,27201.9593555204,0.0,10.316
1994,38,Male,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,625052.0,27201.9593555204,0.0,7.542
1994,39,Female,0.0,0.0,0.0,3786.0,3588.0,7374.0,576.0,575605.0,27201.9593555204,0.0,10.316
1994,39,Male,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,606305.0,27201.9593555204,0.0,7.542
1994,40,Female,0.0,0.0,0.0,2616.0,2518.0,5134.0,698.0,572424.0,27201.9593555204,0.0,10.316
1994,40,Male,0.0,0.0,0.0,0.0,0.0,0.0,1535.0,594752.0,27201.9593555204,0.0,7.542
1994,41,Female,0.0,0.0,0.0,1668.0,1591.0,3259.0,770.0,559960.0,27201.9593555204,0.0,10.316
1994,41,Male,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,576274.0,27201.9593555204,0.0,7.542
1994,42,Female,0.0,0.0,0.0,1058.0,1043.0,2101.0,784.0,563286.0,27201.9593555204,0.0,10.316
1994,42,Male,0.0,0.0,0.0,0.0,0.0,0.0,1702.0,579057.0,27201.9593555204,0.0,7.542
1994,43,Female,0.0,0.0,0.0,587.0,554.0,1141.0,880.0,553817.0,27201.9593555204,0.0,10.316
1994,43,Male,0.0,0.0,0.0,0.0,0.0,0.0,1791.0,568557.0,27201.9593555204,0.0,7.542
1994,44,Female,0.0,0.0,0.0,360.0,342.0,702.0,980.0,560258.0,27201.9593555204,0.0,10.316
1994,44,Male,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,576194.0,27201.9593555204,0.0,7.542
1994,45,Female,0.0,0.0,0.0,155.0,151.0,306.0,1015.0,540573.0,27201.9593555204,0.0,10.316
1994,45,Male,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,560586.0,27201.9593555204,0.0,7.542
1994,46,Female,0.0,0.0,0.0,87.0,74.0,161.0,1004.0,498949.0,27201.9593555204,0.0,10.316
1994,46,Male,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,519756.0,27201.9593555204,0.0,7.542
1994,47,Female,0.0,0.0,0.0,31.0,19.0,50.0,1046.0,473751.0,27201.9593555204,0.0,10.316
1994,47,Male,0.0,0.0,0.0,0.0,0.0,0.0,2198.0,490702.0,27201.9593555204,0.0,7.542
1994,48,Female,0.0,0.0,0.0,9.0,13.0,22.0,948.0,418795.0,27201.9593555204,0.0,10.316
1994,48,Male,0.0,0.0,0.0,0.0,0.0,0.0,1817.0,433961.0,27201.9593555204,0.0,7.542
1994,49,Female,0.0,0.0,0.0,9.0,5.0,14.0,1188.0,376437.0,27201.9593555204,0.0,10.316
1994,49,Male,0.0,0.0,0.0,0.0,0.0,0.0,2489.0,384543.0,27201.9593555204,0.0,7.542
1994,50,Female,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,502058.0,27201.9593555204,0.0,10.316
1994,50,Male,0.0,0.0,0.0,0.0,0.0,0.0,3092.0,513987.0,27201.9593555204,0.0,7.542
1994,51,Female,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,510720.0,27201.9593555204,0.0,10.316
1994,51,Male,0.0,0.0,0.0,0.0,0.0,0.0,3208.0,526291.0,27201.9593555204,0.0,7.542
1994,52,Female,0.0,0.0,0.0,0.0,0.0,0.0,1953.0,498548.0,27201.9593555204,0.0,10.316
1994,52,Male,0.0,0.0,0.0,0.0,0.0,0.0,4081.0,513079.0,27201.9593555204,0.0,7.542
1994,53,Female,0.0,0.0,0.0,0.0,0.0,0.0,2144.0,606902.0,27201.9593555204,0.0,10.316
1994,53,Male,0.0,0.0,0.0,0.0,0.0,0.0,4627.0,619791.0,27201.9593555204,0.0,7.542
1994,54,Female,0.0,0.0,0.0,0.0,0.0,0.0,2576.0,645381.0,27201.9593555204,0.0,10.316
1994,54,Male,0.0,0.0,0.0,0.0,0.0,0.0,5549.0,655305.0,27201.9593555204,0.0,7.542
1994,55,Female,0.0,0.0,0.0,0.0,0.0,0.0,2507.0,637354.0,27201.9593555204,0.0,10.316
1994,55,Male,0.0,0.0,0.0,0.0,0.0,0.0,5775.0,643436.0,27201.9593555204,0.0,7.542
1994,56,Female,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,598647.0,27201.9593555204,0.0,10.316
1994,56,Male,0.0,0.0,0.0,0.0,0.0,0.0,5753.0,601419.0,27201.9593555204,0.0,7.542
1994,57,Female,0.0,0.0,0.0,0.0,0.0,0.0,2780.0,563411.0,27201.9593555204,0.0,10.316
1994,57,Male,0.0,0.0,0.0,0.0,0.0,0.0,6204.0,562497.0,27201.9593555204,0.0,7.542
1994,58,Female,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,555379.0,27201.9593555204,0.0,10.316
1994,58,Male,0.0,0.0,0.0,0.0,0.0,0.0,6606.0,547960.0,27201.9593555204,0.0,7.542
1994,59,Female,0.0,0.0,0.0,0.0,0.0,0.0,3299.0,541581.0,27201.9593555204,0.0,10.316
1994,59,Male,0.0,0.0,0.0,0.0,0.0,0.0,7119.0,530518.0,27201.9593555204,0.0,7.542
1994,60,Female,0.0,0.0,0.0,0.0,0.0,0.0,3079.0,508260.0,27201.9593555204,0.0,10.316
1994,60,Male,0.0,0.0,0.0,0.0,0.0,0.0,6709.0,494447.0,27201.9593555204,0.0,7.542
1994,61,Female,0.0,0.0,0.0,0.0,0.0,0.0,3170.0,414851.0,27201.9593555204,0.0,10.316
1994,61,Male,0.0,0.0,0.0,0.0,0.0,0.0,6404.0,398150.0,27201.9593555204,0.0,7.542
1994,62,Female,0.0,0.0,0.0,0.0,0.0,0.0,3590.0,417669.0,27201.9593555204,0.0,10.316
1994,62,Male,0.0,0.0,0.0,0.0,0.0,0.0,7397.0,394014.0,27201.9593555204,0.0,7.542
1994,63,Female,0.0,0.0,0.0,0.0,0.0,0.0,4011.0,430178.0,27201.9593555204,0.0,10.316
1994,63,Male,0.0,0.0,0.0,0.0,0.0,0.0,8470.0,398757.0,27201.9593555204,0.0,7.542
1994,64,Female,0.0,0.0,0.0,0.0,0.0,0.0,4586.0,459011.0,27201.9593555204,0.0,10.316
1994,64,Male,0.0,0.0,0.0,0.0,0.0,0.0,9374.0,416508.0,27201.9593555204,0.0,7.542
