Year,Sex,Age,Immigrations,Deaths,Emigrations,Population,FemaleBirths,MaleBirths,GDP_per_capita,Health_expenditure_pct_GDP,Unemployment
2002,Male,55-59,0.0,2558.0,0.0,278389.0,0.0,0.0,12936.6928204482,8.78642941,3.812
2002,Female,60-64,0.0,1851.0,0.0,286703.0,0.0,0.0,12936.6928204482,8.78642941,5.312
2002,Male,60-64,0.0,3506.0,0.0,249532.0,0.0,0.0,12936.6928204482,8.78642941,3.812
2002,Female,65-69,0.0,2971.0,0.0,294038.0,0.0,0.0,12936.6928204482,8.78642941,5.312
2002,Male,65-69,0.0,5555.0,0.0,242408.0,0.0,0.0,12936.6928204482,8.78642941,3.812
2002,Female,70-74,0.0,4996.0,0.0,264688.0,0.0,0.0,12936.6928204482,8.78642941,5.312
2002,Male,70-74,0.0,7450.0,0.0,204413.0,0.0,0.0,12936.6928204482,8.78642941,3.812
2002,Female,75-79,0.0,7981.0,0.0,213573.0,0.0,0.0,12936.6928204482,8.78642941,5.312
2002,Male,75-79,0.0,9308.0,0.0,147318.0,0.0,0.0,12936.6928204482,8.78642941,3.812
2002,Female,80-84,0.0,9649.0,0.0,136120.0,0.0,0.0,12936.6928204482,8.78642941,5.312
2002,Male,80-84,0.0,8453.0,0.0,83429.0,0.0,0.0,12936.6928204482,8.78642941,3.812
2002,Female,85+,0.0,18559.0,0.0,112814.0,0.0,0.0,12936.6928204482,8.78642941,5.312
2002,Male,85+,0.0,10054.0,0.0,50431.0,0.0,0.0,12936.6928204482,8.78642941,3.812
2003,Female,0-4,0.0,292.0,0.0,273496.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,0-4,0.0,307.0,0.0,291373.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,10-14,0.0,55.0,0.0,279512.0,39.0,37.0,15797.7821340276,9.12415695,7.253
2003,Male,10-14,0.0,68.0,0.0,292885.0,39.0,37.0,15797.7821340276,9.12415695,5.163
2003,Female,15-19,0.0,87.0,0.0,300064.0,2921.0,3147.0,15797.7821340276,9.12415695,7.253
2003,Male,15-19,0.0,215.0,0.0,313853.0,2921.0,3147.0,15797.7821340276,9.12415695,5.163
2003,Female,20-24,0.0,147.0,0.0,362697.0,9168.0,9803.0,15797.7821340276,9.12415695,7.253
2003,Male,20-24,0.0,421.0,0.0,369734.0,9168.0,9803.0,15797.7821340276,9.12415695,5.163
2003,Female,25-29,0.0,216.0,0.0,413898.0,17858.0,19223.0,15797.7821340276,9.12415695,7.253
2003,Male,25-29,0.0,566.0,0.0,413873.0,17858.0,19223.0,15797.7821340276,9.12415695,5.163
2003,Female,30-34,0.0,243.0,0.0,397990.0,16172.0,17264.0,15797.7821340276,9.12415695,7.253
2003,Male,30-34,0.0,766.0,0.0,392277.0,16172.0,17264.0,15797.7821340276,9.12415695,5.163
2003,Female,35-39,0.0,351.0,0.0,392922.0,6844.0,7208.0,15797.7821340276,9.12415695,7.253
2003,Male,35-39,0.0,934.0,0.0,380029.0,6844.0,7208.0,15797.7821340276,9.12415695,5.163
2003,Female,40-44,0.0,493.0,0.0,387642.0,1269.0,1484.0,15797.7821340276,9.12415695,7.253
2003,Male,40-44,0.0,1285.0,0.0,371385.0,1269.0,1484.0,15797.7821340276,9.12415695,5.163
2003,Female,45-49,0.0,714.0,0.0,362575.0,69.0,77.0,15797.7821340276,9.12415695,7.253
2003,Male,45-49,0.0,1702.0,0.0,343946.0,69.0,77.0,15797.7821340276,9.12415695,5.163
2003,Female,5-9,0.0,43.0,0.0,263648.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,5-9,0.0,62.0,0.0,279927.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,50-54,0.0,974.0,0.0,345127.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,50-54,0.0,2098.0,0.0,322825.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,55-59,0.0,1317.0,0.0,323599.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,55-59,0.0,2586.0,0.0,287636.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,60-64,0.0,1785.0,0.0,287062.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,60-64,0.0,3468.0,0.0,249141.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,65-69,0.0,2996.0,0.0,293049.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,65-69,0.0,5421.0,0.0,242669.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,70-74,0.0,5157.0,0.0,268674.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,70-74,0.0,7519.0,0.0,207752.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,75-79,0.0,8242.0,0.0,217909.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,75-79,0.0,9416.0,0.0,149869.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,80-84,0.0,10321.0,0.0,144604.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,80-84,0.0,9041.0,0.0,87843.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2003,Female,85+,0.0,19489.0,0.0,111253.0,0.0,0.0,15797.7821340276,9.12415695,7.253
2003,Male,85+,0.0,10351.0,0.0,50312.0,0.0,0.0,15797.7821340276,9.12415695,5.163
2004,Female,0-4,0.0,230.0,0.0,270894.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,0-4,0.0,340.0,0.0,288223.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,10-14,0.0,53.0,0.0,276719.0,33.0,39.0,18064.1580932987,9.5325079,7.18
2004,Male,10-14,0.0,55.0,0.0,291111.0,33.0,39.0,18064.1580932987,9.5325079,5.576
2004,Female,15-19,0.0,88.0,0.0,290040.0,2828.0,2919.0,18064.1580932987,9.5325079,7.18
2004,Male,15-19,0.0,189.0,0.0,303392.0,2828.0,2919.0,18064.1580932987,9.5325079,5.576
2004,Female,20-24,0.0,108.0,0.0,352376.0,8480.0,9016.0,18064.1580932987,9.5325079,7.18
2004,Male,20-24,0.0,378.0,0.0,360044.0,8480.0,9016.0,18064.1580932987,9.5325079,5.576
2004,Female,25-29,0.0,164.0,0.0,406068.0,17147.0,17914.0,18064.1580932987,9.5325079,7.18
2004,Male,25-29,0.0,539.0,0.0,405381.0,17147.0,17914.0,18064.1580932987,9.5325079,5.576
2004,Female,30-34,0.0,249.0,0.0,406480.0,16221.0,17523.0,18064.1580932987,9.5325079,7.18
2004,Male,30-34,0.0,682.0,0.0,399000.0,16221.0,17523.0,18064.1580932987,9.5325079,5.576
2004,Female,35-39,0.0,323.0,0.0,390170.0,6898.0,7266.0,18064.1580932987,9.5325079,7.18
2004,Male,35-39,0.0,898.0,0.0,378292.0,6898.0,7266.0,18064.1580932987,9.5325079,5.576
2004,Female,40-44,0.0,478.0,0.0,394630.0,1408.0,1461.0,18064.1580932987,9.5325079,7.18
2004,Male,40-44,0.0,1253.0,0.0,377206.0,1408.0,1461.0,18064.1580932987,9.5325079,5.576
2004,Female,45-49,0.0,679.0,0.0,367200.0,94.0,96.0,18064.1580932987,9.5325079,7.18
2004,Male,45-49,0.0,1628.0,0.0,348118.0,94.0,96.0,18064.1580932987,9.5325079,5.576
2004,Female,5-9,0.0,40.0,0.0,266803.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,5-9,0.0,58.0,0.0,282002.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,50-54,0.0,926.0,0.0,348333.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,50-54,0.0,2062.0,0.0,325084.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,55-59,0.0,1268.0,0.0,328231.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,55-59,0.0,2493.0,0.0,294771.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,60-64,0.0,1654.0,0.0,289789.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,60-64,0.0,3328.0,0.0,250876.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,65-69,0.0,2862.0,0.0,293120.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,65-69,0.0,4982.0,0.0,242968.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,70-74,0.0,4744.0,0.0,273181.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,70-74,0.0,7145.0,0.0,211173.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,75-79,0.0,7423.0,0.0,220766.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,75-79,0.0,8888.0,0.0,151406.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,80-84,0.0,10016.0,0.0,153607.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,80-84,0.0,8982.0,0.0,93332.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2004,Female,85+,0.0,17596.0,0.0,112543.0,0.0,0.0,18064.1580932987,9.5325079,7.18
2004,Male,85+,0.0,9570.0,0.0,51343.0,0.0,0.0,18064.1580932987,9.5325079,5.576
2005,Female,0-4,0.0,219.0,0.0,266718.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,0-4,0.0,264.0,0.0,283539.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,10-14,0.0,32.0,0.0,273338.0,29.0,43.0,18780.12751241,9.65306759,8.633
2005,Male,10-14,0.0,53.0,0.0,288455.0,29.0,43.0,18780.12751241,9.65306759,6.654
2005,Female,15-19,0.0,76.0,0.0,285901.0,2625.0,2822.0,18780.12751241,9.65306759,8.633
2005,Male,15-19,0.0,218.0,0.0,298901.0,2625.0,2822.0,18780.12751241,9.65306759,6.654
2005,Female,20-24,0.0,117.0,0.0,336869.0,8118.0,8656.0,18780.12751241,9.65306759,8.633
2005,Male,20-24,0.0,351.0,0.0,345738.0,8118.0,8656.0,18780.12751241,9.65306759,6.654
2005,Female,25-29,0.0,151.0,0.0,397174.0,16287.0,17841.0,18780.12751241,9.65306759,8.633
2005,Male,25-29,0.0,441.0,0.0,394939.0,16287.0,17841.0,18780.12751241,9.65306759,6.654
2005,Female,30-34,0.0,231.0,0.0,414319.0,17073.0,18089.0,18780.12751241,9.65306759,8.633
2005,Male,30-34,0.0,711.0,0.0,405864.0,17073.0,18089.0,18780.12751241,9.65306759,6.654
2005,Female,35-39,0.0,326.0,0.0,390325.0,7152.0,7603.0,18780.12751241,9.65306759,8.633
2005,Male,35-39,0.0,887.0,0.0,379098.0,7152.0,7603.0,18780.12751241,9.65306759,6.654
2005,Female,40-44,0.0,484.0,0.0,397618.0,1454.0,1496.0,18780.12751241,9.65306759,8.633
2005,Male,40-44,0.0,1266.0,0.0,378886.0,1454.0,1496.0,18780.12751241,9.65306759,6.654
2005,Female,45-49,0.0,721.0,0.0,372270.0,70.0,88.0,18780.12751241,9.65306759,8.633
2005,Male,45-49,0.0,1593.0,0.0,354182.0,70.0,88.0,18780.12751241,9.65306759,6.654
2005,Female,5-9,0.0,38.0,0.0,271001.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,5-9,0.0,61.0,0.0,285929.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,50-54,0.0,957.0,0.0,352639.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,50-54,0.0,2119.0,0.0,327869.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,55-59,0.0,1250.0,0.0,330719.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,55-59,0.0,2737.0,0.0,300090.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,60-64,0.0,1670.0,0.0,298171.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,60-64,0.0,3278.0,0.0,256800.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,65-69,0.0,2887.0,0.0,288766.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,65-69,0.0,5053.0,0.0,240081.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,70-74,0.0,4779.0,0.0,276337.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,70-74,0.0,7223.0,0.0,214072.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,75-79,0.0,7856.0,0.0,225518.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,75-79,0.0,9232.0,0.0,154774.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,80-84,0.0,10885.0,0.0,157696.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,80-84,0.0,9714.0,0.0,95730.0,0.0,0.0,18780.12751241,9.65306759,6.654
2005,Female,85+,0.0,19407.0,0.0,117796.0,0.0,0.0,18780.12751241,9.65306759,8.633
2005,Male,85+,0.0,10552.0,0.0,53866.0,0.0,0.0,18780.12751241,9.65306759,6.654
2006,Female,0-4,0.0,192.0,0.0,263564.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,0-4,0.0,279.0,0.0,279141.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,10-14,0.0,30.0,0.0,270096.0,36.0,37.0,19839.4540499032,9.35422611,8.905
2006,Male,10-14,0.0,66.0,0.0,285356.0,36.0,37.0,19839.4540499032,9.35422611,6.535
2006,Female,15-19,0.0,71.0,0.0,284277.0,2312.0,2520.0,19839.4540499032,9.35422611,8.905
2006,Male,15-19,0.0,180.0,0.0,297755.0,2312.0,2520.0,19839.4540499032,9.35422611,6.535
2006,Female,20-24,0.0,89.0,0.0,323098.0,7619.0,7845.0,19839.4540499032,9.35422611,8.905
2006,Male,20-24,0.0,305.0,0.0,332709.0,7619.0,7845.0,19839.4540499032,9.35422611,6.535
2006,Female,25-29,0.0,133.0,0.0,383818.0,15513.0,16153.0,19839.4540499032,9.35422611,8.905
2006,Male,25-29,0.0,378.0,0.0,381679.0,15513.0,16153.0,19839.4540499032,9.35422611,6.535
2006,Female,30-34,0.0,201.0,0.0,420106.0,16974.0,18134.0,19839.4540499032,9.35422611,8.905
2006,Male,30-34,0.0,590.0,0.0,410616.0,16974.0,18134.0,19839.4540499032,9.35422611,6.535
2006,Female,35-39,0.0,337.0,0.0,393872.0,7424.0,7719.0,19839.4540499032,9.35422611,8.905
2006,Male,35-39,0.0,853.0,0.0,382728.0,7424.0,7719.0,19839.4540499032,9.35422611,6.535
2006,Female,40-44,0.0,468.0,0.0,399077.0,1472.0,1591.0,19839.4540499032,9.35422611,8.905
2006,Male,40-44,0.0,1252.0,0.0,380124.0,1472.0,1591.0,19839.4540499032,9.35422611,6.535
2006,Female,45-49,0.0,626.0,0.0,379956.0,70.0,85.0,19839.4540499032,9.35422611,8.905
2006,Male,45-49,0.0,1682.0,0.0,360529.0,70.0,85.0,19839.4540499032,9.35422611,6.535
2006,Female,5-9,0.0,39.0,0.0,272278.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,5-9,0.0,45.0,0.0,286553.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,50-54,0.0,854.0,0.0,354802.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,50-54,0.0,2078.0,0.0,329293.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,55-59,0.0,1174.0,0.0,337187.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,55-59,0.0,2710.0,0.0,308172.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,60-64,0.0,1701.0,0.0,305432.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,60-64,0.0,3262.0,0.0,262691.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,65-69,0.0,2484.0,0.0,283100.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,65-69,0.0,4751.0,0.0,235267.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,70-74,0.0,4480.0,0.0,279910.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,70-74,0.0,6890.0,0.0,215971.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,75-79,0.0,7043.0,0.0,229770.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,75-79,0.0,8813.0,0.0,159723.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,80-84,0.0,10077.0,0.0,164233.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,80-84,0.0,9292.0,0.0,98612.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2006,Female,85+,0.0,18619.0,0.0,123617.0,0.0,0.0,19839.4540499032,9.35422611,8.905
2006,Male,85+,0.0,10292.0,0.0,57476.0,0.0,0.0,19839.4540499032,9.35422611,6.535
2007,Female,0-4,0.0,208.0,0.0,258740.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,0-4,0.0,235.0,0.0,273077.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,10-14,0.0,46.0,0.0,268509.0,38.0,32.0,22811.0564844365,9.25186634,9.492
2007,Male,10-14,0.0,42.0,0.0,283399.0,38.0,32.0,22811.0564844365,9.25186634,6.597
2007,Female,15-19,0.0,59.0,0.0,284330.0,2361.0,2415.0,22811.0564844365,9.25186634,9.492
2007,Male,15-19,0.0,156.0,0.0,296888.0,2361.0,2415.0,22811.0564844365,9.25186634,6.597
2007,Female,20-24,0.0,104.0,0.0,309908.0,6974.0,7432.0,22811.0564844365,9.25186634,9.492
2007,Male,20-24,0.0,288.0,0.0,320029.0,6974.0,7432.0,22811.0564844365,9.25186634,6.597
2007,Female,25-29,0.0,119.0,0.0,371560.0,14404.0,15157.0,22811.0564844365,9.25186634,9.492
2007,Male,25-29,0.0,371.0,0.0,368655.0,14404.0,15157.0,22811.0564844365,9.25186634,6.597
2007,Female,30-34,0.0,196.0,0.0,422677.0,16938.0,18047.0,22811.0564844365,9.25186634,9.492
2007,Male,30-34,0.0,555.0,0.0,412695.0,16938.0,18047.0,22811.0564844365,9.25186634,6.597
2007,Female,35-39,0.0,315.0,0.0,399716.0,7617.0,8068.0,22811.0564844365,9.25186634,9.492
2007,Male,35-39,0.0,781.0,0.0,388216.0,7617.0,8068.0,22811.0564844365,9.25186634,6.597
2007,Female,40-44,0.0,467.0,0.0,399476.0,1447.0,1513.0,22811.0564844365,9.25186634,9.492
2007,Male,40-44,0.0,1130.0,0.0,380210.0,1447.0,1513.0,22811.0564844365,9.25186634,6.597
2007,Female,45-49,0.0,694.0,0.0,386118.0,64.0,54.0,22811.0564844365,9.25186634,9.492
2007,Male,45-49,0.0,1602.0,0.0,365464.0,64.0,54.0,22811.0564844365,9.25186634,6.597
2007,Female,5-9,0.0,23.0,0.0,272560.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,5-9,0.0,43.0,0.0,287550.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,50-54,0.0,877.0,0.0,358100.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,50-54,0.0,2156.0,0.0,333584.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,55-59,0.0,1204.0,0.0,345484.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,55-59,0.0,2632.0,0.0,315649.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,60-64,0.0,1584.0,0.0,311999.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,60-64,0.0,3383.0,0.0,268386.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,65-69,0.0,2493.0,0.0,280872.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,65-69,0.0,4479.0,0.0,233936.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,70-74,0.0,4391.0,0.0,279338.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,70-74,0.0,6764.0,0.0,215296.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,75-79,0.0,7158.0,0.0,236856.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,75-79,0.0,8633.0,0.0,165577.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,80-84,0.0,10461.0,0.0,169188.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,80-84,0.0,9575.0,0.0,100968.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2007,Female,85+,0.0,19842.0,0.0,128161.0,0.0,0.0,22811.0564844365,9.25186634,9.492
2007,Male,85+,0.0,10803.0,0.0,60168.0,0.0,0.0,22811.0564844365,9.25186634,6.597
2008,Female,0-4,863.0,194.0,1215.0,255101.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,0-4,614.0,235.0,1122.0,268170.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,10-14,1026.0,49.0,103.0,267459.0,39.0,38.0,24949.0413566739,9.58307838,8.751
2008,Male,10-14,699.0,46.0,96.0,282101.0,39.0,38.0,24949.0413566739,9.58307838,6.475
2008,Female,15-19,1375.0,57.0,652.0,283674.0,2090.0,2388.0,24949.0413566739,9.58307838,8.751
2008,Male,15-19,862.0,142.0,599.0,295167.0,2090.0,2388.0,24949.0413566739,9.58307838,6.475
2008,Female,20-24,2261.0,90.0,2286.0,300409.0,6819.0,7506.0,24949.0413566739,9.58307838,8.751
2008,Male,20-24,1423.0,237.0,2107.0,308587.0,6819.0,7506.0,24949.0413566739,9.58307838,6.475
2008,Female,25-29,2460.0,121.0,2798.0,360022.0,13963.0,14936.0,24949.0413566739,9.58307838,8.751
2008,Male,25-29,1623.0,339.0,2579.0,356187.0,13963.0,14936.0,24949.0413566739,9.58307838,6.475
2008,Female,30-34,2002.0,212.0,1626.0,419088.0,17541.0,18361.0,24949.0413566739,9.58307838,8.751
2008,Male,30-34,1402.0,522.0,1498.0,406879.0,17541.0,18361.0,24949.0413566739,9.58307838,6.475
2008,Female,35-39,1530.0,278.0,787.0,406154.0,8205.0,8588.0,24949.0413566739,9.58307838,8.751
2008,Male,35-39,1164.0,688.0,725.0,392444.0,8205.0,8588.0,24949.0413566739,9.58307838,6.475
2008,Female,40-44,1092.0,460.0,452.0,398779.0,1480.0,1615.0,24949.0413566739,9.58307838,8.751
2008,Male,40-44,912.0,1079.0,416.0,380332.0,1480.0,1615.0,24949.0413566739,9.58307838,6.475
2008,Female,45-49,797.0,700.0,124.0,391398.0,76.0,86.0,24949.0413566739,9.58307838,8.751
2008,Male,45-49,683.0,1600.0,113.0,369880.0,76.0,86.0,24949.0413566739,9.58307838,6.475
2008,Female,5-9,1019.0,27.0,547.0,271839.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,5-9,717.0,38.0,505.0,286315.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,50-54,651.0,857.0,4.0,364442.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,50-54,509.0,2156.0,3.0,339536.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,55-59,649.0,1250.0,0.0,345246.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,55-59,467.0,2646.0,0.0,315690.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,60-64,758.0,1594.0,0.0,322217.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,60-64,636.0,3325.0,0.0,277595.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,65-69,456.0,2407.0,0.0,281658.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,65-69,423.0,4351.0,0.0,234302.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,70-74,203.0,4256.0,0.0,279128.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,70-74,152.0,6528.0,0.0,216697.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,75-79,104.0,7151.0,0.0,241963.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,75-79,61.0,8856.0,0.0,169587.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,80-84,58.0,10436.0,0.0,174627.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,80-84,25.0,9671.0,0.0,103806.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2008,Female,85+,30.0,20699.0,0.0,133571.0,0.0,0.0,24949.0413566739,9.58307838,8.751
2008,Male,85+,12.0,11450.0,0.0,62964.0,0.0,0.0,24949.0413566739,9.58307838,6.475
2009,Female,0-4,938.0,191.0,1011.0,250918.0,0.0,0.0,23151.2154130712,10.13070393,10.092
2009,Male,0-4,668.0,264.0,930.0,262493.0,0.0,0.0,23151.2154130712,10.13070393,8.828
2009,Female,10-14,1114.0,32.0,84.0,271007.0,31.0,32.0,23151.2154130712,10.13070393,10.092
2009,Male,10-14,760.0,41.0,78.0,284370.0,31.0,32.0,23151.2154130712,10.13070393,8.828
2009,Female,15-19,1495.0,58.0,542.0,281288.0,2157.0,2130.0,23151.2154130712,10.13070393,10.092
2009,Male,15-19,936.0,135.0,497.0,292970.0,2157.0,2130.0,23151.2154130712,10.13070393,8.828
2009,Female,20-24,2457.0,91.0,1901.0,292602.0,6492.0,6881.0,23151.2154130712,10.13070393,10.092
2009,Male,20-24,1547.0,232.0,1748.0,299195.0,6492.0,6881.0,23151.2154130712,10.13070393,8.828
2009,Female,25-29,2668.0,105.0,2326.0,349698.0,13211.0,13785.0,23151.2154130712,10.13070393,10.092
2009,Male,25-29,1765.0,300.0,2139.0,344969.0,13211.0,13785.0,23151.2154130712,10.13070393,8.828
2009,Female,30-34,2177.0,184.0,1351.0,410001.0,16778.0,17700.0,23151.2154130712,10.13070393,10.092
2009,Male,30-34,1523.0,442.0,1242.0,396956.0,16778.0,17700.0,23151.2154130712,10.13070393,8.828
2009,Female,35-39,1663.0,328.0,654.0,415113.0,8322.0,8697.0,23151.2154130712,10.13070393,10.092
2009,Male,35-39,1265.0,685.0,602.0,398779.0,8322.0,8697.0,23151.2154130712,10.13070393,8.828
2009,Female,40-44,1186.0,464.0,376.0,396620.0,1581.0,1596.0,23151.2154130712,10.13070393,10.092
2009,Male,40-44,993.0,1038.0,344.0,379027.0,1581.0,1596.0,23151.2154130712,10.13070393,8.828
2009,Female,45-49,867.0,696.0,102.0,398926.0,91.0,88.0,23151.2154130712,10.13070393,10.092
2009,Male,45-49,742.0,1581.0,94.0,375975.0,91.0,88.0,23151.2154130712,10.13070393,8.828
2009,Female,5-9,1110.0,26.0,455.0,267758.0,0.0,0.0,23151.2154130712,10.13070393,10.092
2009,Male,5-9,778.0,35.0,417.0,281447.0,0.0,0.0,23151.2154130712,10.13070393,8.828
2009,Female,50-54,709.0,972.0,4.0,369497.0,0.0,0.0,23151.2154130712,10.13070393,10.092
2009,Male,50-54,553.0,2155.0,2.0,344096.0,0.0,0.0,23151.2154130712,10.13070393,8.828
2009,Female,55-59,703.0,1158.0,0.0,349073.0,0.0,0.0,23151.2154130712,10.13070393,10.092
2009,Male,55-59,508.0,2636.0,0.0,318131.0,0.0,0.0,23151.2154130712,10.13070393,8.828
2009,Female,60-64,826.0,1718.0,0.0,327290.0,0.0,0.0,23151.2154130712,10.13070393,10.092
2009,Male,60-64,690.0,3439.0,0.0,284884.0,0.0,0.0,23151.2154130712,10.13070393,8.828
2009,Female,65-69,497.0,2369.0,0.0,285011.0,0.0,0.0,23151.2154130712,10.13070393,10.092
2009,Male,65-69,461.0,4285.0,0.0,236721.0,0.0,0.0,23151.2154130712,10.13070393,8.828
