Year,Sex,Age,Population,MaleBirths,FemaleBirths,TotalBirths,Deaths,Emigrations,Immigrations,Migration_balance,GDP_per_capita,Health_expenditure_pct_GDP,Unemployment
2021,Female,35-39,174068.0,5280.0,5039.0,10319.0,69.0,1618.0,2200.0,582.0,93072.8925119571,9.8142643,4.119
2021,Female,40-44,168819.0,1064.0,1015.0,2079.0,124.0,991.0,1509.0,518.0,93072.8925119571,9.8142643,4.119
2021,Female,45-49,181392.0,73.0,68.0,141.0,185.0,601.0,1006.0,405.0,93072.8925119571,9.8142643,4.119
2021,Female,50-54,182852.0,0.0,0.0,0.0,299.0,436.0,743.0,307.0,93072.8925119571,9.8142643,4.119
2021,Female,55-59,165890.0,0.0,0.0,0.0,473.0,380.0,448.0,68.0,93072.8925119571,9.8142643,4.119
2021,Female,60-64,153256.0,0.0,0.0,0.0,673.0,283.0,261.0,-22.0,93072.8925119571,9.8142643,4.119
2021,Female,65-69,140153.0,0.0,0.0,0.0,1076.0,228.0,166.0,-62.0,93072.8925119571,9.8142643,4.119
2021,Female,70-74,132553.0,0.0,0.0,0.0,1809.0,120.0,123.0,3.0,93072.8925119571,9.8142643,4.119
2021,Female,75-79,99510.0,0.0,0.0,0.0,2466.0,96.0,126.0,30.0,93072.8925119571,9.8142643,4.119
2021,Female,80+,142567.0,0.0,0.0,0.0,14011.0,83.0,88.0,5.0,93072.8925119571,9.8142643,4.119
2021,Male,0-4,145601.0,0.0,0.0,0.0,70.0,1065.0,1878.0,813.0,93072.8925119571,9.8142643,4.573
2021,Male,5-9,159283.0,0.0,0.0,0.0,9.0,1175.0,1481.0,306.0,93072.8925119571,9.8142643,4.573
2021,Male,10-14,168372.0,0.0,0.0,0.0,13.0,659.0,1268.0,609.0,93072.8925119571,9.8142643,4.573
2021,Male,15-19,162027.0,0.0,0.0,0.0,60.0,649.0,1306.0,657.0,93072.8925119571,9.8142643,4.573
2021,Male,20-24,175181.0,0.0,0.0,0.0,78.0,1043.0,3036.0,1993.0,93072.8925119571,9.8142643,4.573
2021,Male,25-29,188300.0,0.0,0.0,0.0,104.0,2204.0,5205.0,3001.0,93072.8925119571,9.8142643,4.573
2021,Male,30-34,194118.0,0.0,0.0,0.0,97.0,2912.0,4572.0,1660.0,93072.8925119571,9.8142643,4.573
2021,Male,35-39,184221.0,0.0,0.0,0.0,157.0,2858.0,3429.0,571.0,93072.8925119571,9.8142643,4.573
2021,Male,40-44,178970.0,0.0,0.0,0.0,171.0,2278.0,2550.0,272.0,93072.8925119571,9.8142643,4.573
2021,Male,45-49,190410.0,0.0,0.0,0.0,302.0,1577.0,1843.0,266.0,93072.8925119571,9.8142643,4.573
2021,Male,50-54,191985.0,0.0,0.0,0.0,457.0,1088.0,1186.0,98.0,93072.8925119571,9.8142643,4.573
2021,Male,55-59,173436.0,0.0,0.0,0.0,738.0,750.0,708.0,-42.0,93072.8925119571,9.8142643,4.573
2021,Male,60-64,156396.0,0.0,0.0,0.0,1097.0,535.0,390.0,-145.0,93072.8925119571,9.8142643,4.573
2021,Male,65-69,138714.0,0.0,0.0,0.0,1591.0,396.0,200.0,-196.0,93072.8925119571,9.8142643,4.573
2021,Male,70-74,128576.0,0.0,0.0,0.0,2473.0,111.0,119.0,8.0,93072.8925119571,9.8142643,4.573
2021,Male,75-79,89829.0,0.0,0.0,0.0,3168.0,82.0,94.0,12.0,93072.8925119571,9.8142643,4.573
2021,Male,80+,93840.0,0.0,0.0,0.0,9993.0,58.0,79.0,21.0,93072.8925119571,9.8142643,4.573
2022,Female,0-4,136253.0,0.0,0.0,0.0,52.0,957.0,3248.0,2291.0,108798.451165901,7.94803333,3.068
2022,Female,5-9,149745.0,0.0,0.0,0.0,8.0,1017.0,3137.0,2120.0,108798.451165901,7.94803333,3.068
2022,Female,10-14,159646.0,0.0,0.0,0.0,7.0,638.0,2756.0,2118.0,108798.451165901,7.94803333,3.068
2022,Female,15-19,155502.0,115.0,107.0,222.0,27.0,579.0,2781.0,2202.0,108798.451165901,7.94803333,3.068
2022,Female,20-24,161705.0,1804.0,1706.0,3510.0,37.0,1599.0,5019.0,3420.0,108798.451165901,7.94803333,3.068
2022,Female,25-29,178164.0,7833.0,7417.0,15250.0,45.0,2768.0,7389.0,4621.0,108798.451165901,7.94803333,3.068
2022,Female,30-34,189243.0,10562.0,10000.0,20562.0,53.0,2205.0,6000.0,3795.0,108798.451165901,7.94803333,3.068
2022,Female,35-39,176151.0,5019.0,4752.0,9771.0,69.0,1467.0,4943.0,3476.0,108798.451165901,7.94803333,3.068
2022,Female,40-44,169998.0,1044.0,987.0,2031.0,128.0,930.0,3551.0,2621.0,108798.451165901,7.94803333,3.068
2022,Female,45-49,177883.0,82.0,75.0,157.0,222.0,562.0,2467.0,1905.0,108798.451165901,7.94803333,3.068
2022,Female,50-54,184813.0,0.0,0.0,0.0,329.0,476.0,1700.0,1224.0,108798.451165901,7.94803333,3.068
2022,Female,55-59,169405.0,0.0,0.0,0.0,466.0,368.0,1294.0,926.0,108798.451165901,7.94803333,3.068
2022,Female,60-64,153776.0,0.0,0.0,0.0,721.0,278.0,1207.0,929.0,108798.451165901,7.94803333,3.068
2022,Female,65-69,143424.0,0.0,0.0,0.0,1156.0,195.0,892.0,697.0,108798.451165901,7.94803333,3.068
2022,Female,70-74,129631.0,0.0,0.0,0.0,1849.0,90.0,648.0,558.0,108798.451165901,7.94803333,3.068
2022,Female,75-79,108953.0,0.0,0.0,0.0,2835.0,48.0,301.0,253.0,108798.451165901,7.94803333,3.068
2022,Female,80+,143646.0,0.0,0.0,0.0,14888.0,57.0,265.0,208.0,108798.451165901,7.94803333,3.068
2022,Male,0-4,143787.0,0.0,0.0,0.0,72.0,1021.0,3330.0,2309.0,108798.451165901,7.94803333,3.376
2022,Male,5-9,157929.0,0.0,0.0,0.0,17.0,1015.0,3342.0,2327.0,108798.451165901,7.94803333,3.376
2022,Male,10-14,168627.0,0.0,0.0,0.0,19.0,579.0,3127.0,2548.0,108798.451165901,7.94803333,3.376
2022,Male,15-19,163245.0,0.0,0.0,0.0,47.0,435.0,2668.0,2233.0,108798.451165901,7.94803333,3.376
2022,Male,20-24,173205.0,0.0,0.0,0.0,76.0,1039.0,3931.0,2892.0,108798.451165901,7.94803333,3.376
2022,Male,25-29,188509.0,0.0,0.0,0.0,127.0,2406.0,6097.0,3691.0,108798.451165901,7.94803333,3.376
2022,Male,30-34,196942.0,0.0,0.0,0.0,121.0,2629.0,5700.0,3071.0,108798.451165901,7.94803333,3.376
2022,Male,35-39,186786.0,0.0,0.0,0.0,144.0,2590.0,4624.0,2034.0,108798.451165901,7.94803333,3.376
2022,Male,40-44,179308.0,0.0,0.0,0.0,212.0,2080.0,3427.0,1347.0,108798.451165901,7.94803333,3.376
2022,Male,45-49,187044.0,0.0,0.0,0.0,284.0,1556.0,2241.0,685.0,108798.451165901,7.94803333,3.376
2022,Male,50-54,192921.0,0.0,0.0,0.0,553.0,1066.0,1533.0,467.0,108798.451165901,7.94803333,3.376
2022,Male,55-59,177720.0,0.0,0.0,0.0,795.0,760.0,860.0,100.0,108798.451165901,7.94803333,3.376
2022,Male,60-64,157489.0,0.0,0.0,0.0,1124.0,525.0,884.0,359.0,108798.451165901,7.94803333,3.376
2022,Male,65-69,141429.0,0.0,0.0,0.0,1730.0,372.0,511.0,139.0,108798.451165901,7.94803333,3.376
2022,Male,70-74,126335.0,0.0,0.0,0.0,2541.0,127.0,297.0,170.0,108798.451165901,7.94803333,3.376
2022,Male,75-79,99409.0,0.0,0.0,0.0,3683.0,59.0,167.0,108.0,108798.451165901,7.94803333,3.376
2022,Male,80+,96647.0,0.0,0.0,0.0,11337.0,43.0,138.0,95.0,108798.451165901,7.94803333,3.376
2023,Female,0-4,135325.0,0.0,0.0,0.0,65.0,1120.0,2827.0,1707.0,87925.0944188399,0.0,3.45
2023,Female,5-9,149052.0,0.0,0.0,0.0,12.0,1246.0,2705.0,1459.0,87925.0944188399,0.0,3.45
2023,Female,10-14,161169.0,0.0,0.0,0.0,5.0,800.0,2555.0,1755.0,87925.0944188399,0.0,3.45
2023,Female,15-19,158536.0,121.0,115.0,236.0,31.0,710.0,2568.0,1858.0,87925.0944188399,0.0,3.45
2023,Female,20-24,162029.0,1826.0,1748.0,3574.0,36.0,1760.0,4843.0,3083.0,87925.0944188399,0.0,3.45
2023,Female,25-29,179424.0,7460.0,7138.0,14598.0,44.0,2450.0,6673.0,4223.0,87925.0944188399,0.0,3.45
2023,Female,30-34,193166.0,10787.0,10321.0,21108.0,70.0,2374.0,5404.0,3030.0,87925.0944188399,0.0,3.45
2023,Female,35-39,181397.0,5235.0,5009.0,10244.0,95.0,1831.0,4531.0,2700.0,87925.0944188399,0.0,3.45
2023,Female,40-44,174403.0,1049.0,1005.0,2054.0,128.0,1155.0,3188.0,2033.0,87925.0944188399,0.0,3.45
2023,Female,45-49,175545.0,95.0,89.0,184.0,198.0,656.0,2323.0,1667.0,87925.0944188399,0.0,3.45
2023,Female,50-54,186875.0,0.0,0.0,0.0,323.0,493.0,1600.0,1107.0,87925.0944188399,0.0,3.45
2023,Female,55-59,174045.0,0.0,0.0,0.0,498.0,417.0,1186.0,769.0,87925.0944188399,0.0,3.45
2023,Female,60-64,156077.0,0.0,0.0,0.0,705.0,286.0,1027.0,741.0,87925.0944188399,0.0,3.45
2023,Female,65-69,145542.0,0.0,0.0,0.0,1140.0,296.0,772.0,476.0,87925.0944188399,0.0,3.45
2023,Female,70-74,129600.0,0.0,0.0,0.0,1719.0,150.0,466.0,316.0,87925.0944188399,0.0,3.45
2023,Female,75-79,115194.0,0.0,0.0,0.0,2782.0,74.0,261.0,187.0,87925.0944188399,0.0,3.45
2023,Female,80+,146135.0,0.0,0.0,0.0,14075.0,54.0,212.0,158.0,87925.0944188399,0.0,3.45
2023,Male,0-4,142460.0,0.0,0.0,0.0,81.0,1100.0,3092.0,1992.0,87925.0944188399,0.0,3.681
2023,Male,5-9,157556.0,0.0,0.0,0.0,16.0,1257.0,3018.0,1761.0,87925.0944188399,0.0,3.681
2023,Male,10-14,170505.0,0.0,0.0,0.0,21.0,842.0,2946.0,2104.0,87925.0944188399,0.0,3.681
2023,Male,15-19,166824.0,0.0,0.0,0.0,68.0,557.0,3452.0,2895.0,87925.0944188399,0.0,3.681
2023,Male,20-24,171937.0,0.0,0.0,0.0,95.0,1221.0,4052.0,2831.0,87925.0944188399,0.0,3.681
2023,Male,25-29,188774.0,0.0,0.0,0.0,108.0,2045.0,5753.0,3708.0,87925.0944188399,0.0,3.681
2023,Male,30-34,201179.0,0.0,0.0,0.0,151.0,2507.0,5605.0,3098.0,87925.0944188399,0.0,3.681
2023,Male,35-39,189576.0,0.0,0.0,0.0,177.0,2383.0,4958.0,2575.0,87925.0944188399,0.0,3.681
2023,Male,40-44,182857.0,0.0,0.0,0.0,228.0,1949.0,3688.0,1739.0,87925.0944188399,0.0,3.681
2023,Male,45-49,183024.0,0.0,0.0,0.0,289.0,1317.0,2412.0,1095.0,87925.0944188399,0.0,3.681
2023,Male,50-54,194532.0,0.0,0.0,0.0,493.0,942.0,1546.0,604.0,87925.0944188399,0.0,3.681
2023,Male,55-59,181239.0,0.0,0.0,0.0,724.0,691.0,995.0,304.0,87925.0944188399,0.0,3.681
2023,Male,60-64,160017.0,0.0,0.0,0.0,1055.0,510.0,936.0,426.0,87925.0944188399,0.0,3.681
2023,Male,65-69,143124.0,0.0,0.0,0.0,1668.0,466.0,477.0,11.0,87925.0944188399,0.0,3.681
2023,Male,70-74,125992.0,0.0,0.0,0.0,2417.0,193.0,284.0,91.0,87925.0944188399,0.0,3.681
2023,Male,75-79,105649.0,0.0,0.0,0.0,3644.0,99.0,127.0,28.0,87925.0944188399,0.0,3.681
2023,Male,80+,100225.0,0.0,0.0,0.0,10642.0,60.0,107.0,47.0,87925.0944188399,0.0,3.681
2024,Female,0-4,134626.0,0.0,0.0,0.0,64.0,1043.0,2185.0,1142.0,86809.7,0.0,3.7
2024,Female,5-9,147614.0,0.0,0.0,0.0,12.0,1030.0,1967.0,937.0,86809.7,0.0,3.7
2024,Female,10-14,160907.0,0.0,0.0,0.0,13.0,821.0,1831.0,1010.0,86809.7,0.0,3.7
2024,Female,15-19,161506.0,122.0,114.0,236.0,27.0,850.0,2229.0,1379.0,86809.7,0.0,3.7
2024,Female,20-24,162871.0,1795.0,1683.0,3478.0,30.0,2050.0,4067.0,2017.0,86809.7,0.0,3.7
2024,Female,25-29,180139.0,7547.0,7073.0,14620.0,52.0,2602.0,5571.0,2969.0,86809.7,0.0,3.7
2024,Female,30-34,194619.0,11398.0,10681.0,22079.0,57.0,2258.0,3860.0,1602.0,86809.7,0.0,3.7
2024,Female,35-39,187344.0,5767.0,5405.0,11172.0,73.0,1686.0,3035.0,1349.0,86809.7,0.0,3.7
2024,Female,40-44,177417.0,1169.0,1097.0,2266.0,106.0,1119.0,2331.0,1212.0,86809.7,0.0,3.7
2024,Female,45-49,175099.0,90.0,85.0,175.0,176.0,765.0,1534.0,769.0,86809.7,0.0,3.7
2024,Female,50-54,186706.0,0.0,0.0,0.0,325.0,556.0,1116.0,560.0,86809.7,0.0,3.7
2024,Female,55-59,178402.0,0.0,0.0,0.0,489.0,466.0,833.0,367.0,86809.7,0.0,3.7
2024,Female,60-64,158623.0,0.0,0.0,0.0,679.0,391.0,804.0,413.0,86809.7,0.0,3.7
2024,Female,65-69,147683.0,0.0,0.0,0.0,1174.0,329.0,571.0,242.0,86809.7,0.0,3.7
2024,Female,70-74,130857.0,0.0,0.0,0.0,1726.0,159.0,361.0,202.0,86809.7,0.0,3.7
2024,Female,75-79,119493.0,0.0,0.0,0.0,2935.0,84.0,259.0,175.0,86809.7,0.0,3.7
2024,Female,80+,150579.0,0.0,0.0,0.0,14117.0,88.0,184.0,96.0,86809.7,0.0,3.7
2024,Male,0-4,141450.0,0.0,0.0,0.0,76.0,1056.0,2183.0,1127.0,86809.7,0.0,4.2
2024,Male,5-9,156860.0,0.0,0.0,0.0,5.0,1060.0,2043.0,983.0,86809.7,0.0,4.2
2024,Male,10-14,169671.0,0.0,0.0,0.0,12.0,746.0,2107.0,1361.0,86809.7,0.0,4.2
2024,Male,15-19,171648.0,0.0,0.0,0.0,70.0,686.0,3401.0,2715.0,86809.7,0.0,4.2
2024,Male,20-24,172007.0,0.0,0.0,0.0,84.0,1405.0,3469.0,2064.0,86809.7,0.0,4.2
2024,Male,25-29,189107.0,0.0,0.0,0.0,122.0,2054.0,4847.0,2793.0,86809.7,0.0,4.2
2024,Male,30-34,202748.0,0.0,0.0,0.0,131.0,2031.0,4166.0,2135.0,86809.7,0.0,4.2
2024,Male,35-39,194782.0,0.0,0.0,0.0,167.0,1819.0,3440.0,1621.0,86809.7,0.0,4.2
2024,Male,40-44,185730.0,0.0,0.0,0.0,227.0,1402.0,2565.0,1163.0,86809.7,0.0,4.2
2024,Male,45-49,181909.0,0.0,0.0,0.0,288.0,1001.0,1751.0,750.0,86809.7,0.0,4.2
2024,Male,50-54,194059.0,0.0,0.0,0.0,480.0,730.0,1139.0,409.0,86809.7,0.0,4.2
2024,Male,55-59,185737.0,0.0,0.0,0.0,737.0,487.0,712.0,225.0,86809.7,0.0,4.2
2024,Male,60-64,162454.0,0.0,0.0,0.0,1085.0,435.0,691.0,256.0,86809.7,0.0,4.2
2024,Male,65-69,145410.0,0.0,0.0,0.0,1682.0,428.0,405.0,-23.0,86809.7,0.0,4.2
2024,Male,70-74,126146.0,0.0,0.0,0.0,2401.0,167.0,203.0,36.0,86809.7,0.0,4.2
2024,Male,75-79,110094.0,0.0,0.0,0.0,3647.0,95.0,125.0,30.0,86809.7,0.0,4.2
2024,Male,80+,105906.0,0.0,0.0,0.0,10973.0,69.0,92.0,23.0,86809.7,0.0,4.2
